phrase,acceptability score
pleasant economics,0.4444444444444444
solar extreme,0.4444444444444444
dynamic symptom,0.4444444444444444
brilliant norm,0.4444444444444444
exact dinosaur,0.4444444444444444
prestigious determination,0.4444444444444444
social hire,0.4444444444444444
racial occupant,0.4444444444444444
useful moisture,0.4444444444444444
exclusive petrol,0.4444444444444444
historical burning,0.4444444444444444
African discretion,0.4444444444444444
only appendix,0.4444444444444444
front farmland,0.4444444444444444
sick header,0.4444444444444444
preliminary trilogy,0.4444444444444444
specific trilogy,0.4444444444444444
informal invoice,0.4444444444444444
commercial nursing,0.4444444444444444
automatic dwelling,0.4444444444444444
fixed garden,0.4444444444444444
wonderful follower,0.4444444444444444
compulsory analogue,0.4444444444444444
archaeological ventilation,0.4444444444444444
geographical verse,0.4444444444444444
electronic closure,0.4444444444444444
fixed curse,0.4444444444444444
armed line-up,0.4444444444444444
variable warfare,0.4444444444444444
remaining landing,0.4444444444444444
potential outset,0.4444444444444444
welcome vampire,0.4444444444444444
Irish praise,0.4444444444444444
sharp pitcher,0.4444444444444444
alternative stall,0.4444444444444444
huge midfield,0.4444444444444444
correct dinner,0.4444444444444444
indigenous reward,0.4444444444444444
variable republic,0.4444444444444444
fundamental treasure,0.4444444444444444
Arab planner,0.4444444444444444
regional warranty,0.4444444444444444
national concrete,0.4444444444444444
emotional amount,0.4444444444444444
classical purchase,0.4444444444444444
steep sufferer,0.4444444444444444
musical cluster,0.4444444444444444
planned scandal,0.4444444444444444
easy symposium,0.4444444444444444
eligible ban,0.4444444444444444
architectural commerce,0.4444444444444444
improved spectacle,0.4444444444444444
proper hardship,0.4444444444444444
reliable courtesy,0.4444444444444444
silent minimum,0.4444444444444444
domestic special,0.4444444444444444
indigenous pedestrian,0.4444444444444444
forthcoming monument,0.4444444444444444
enjoyable fairy,0.4444444444444444
concrete relaxation,0.4444444444444444
friendly midfielder,0.4444444444444444
competitive lion,0.4444444444444444
qualified resignation,0.4444444444444444
ancient setup,0.4444444444444444
parallel citizen,0.4444444444444444
severe nationality,0.4444444444444444
medieval embassy,0.4444444444444444
intelligent repayment,0.4444444444444444
ethical tour,0.4444444444444444
distinct detection,0.4444444444444444
dependent breach,0.4444444444444444
dark merit,0.4444444444444444
Christian seating,0.4444444444444444
normal arthritis,0.4444444444444444
funny fleet,0.4444444444444444
initial dock,0.4444444444444444
retail cupboard,0.4444444444444444
guilty purpose,0.4444444444444444
healthy prominence,0.4444444444444444
increased subset,0.4444444444444444
angry technique,0.4444444444444444
vast vicinity,0.4444444444444444
fundamental budget,0.4444444444444444
evil specification,0.4444444444444444
applicable circle,0.4444444444444444
extreme renewal,0.4444444444444444
underground reward,0.4444444444444444
sharp deck,0.4444444444444444
Muslim bishop,0.4444444444444444
brown trauma,0.4444444444444444
equal catalogue,0.4444444444444444
secure dissolution,0.4444444444444444
armed testing,0.4444444444444444
inner sharing,0.4444444444444444
structural creditor,0.4444444444444444
male exemption,0.4444444444444444
video riot,0.4444444444444444
formal harvest,0.4444444444444444
West functionality,0.4444444444444444
integral poverty,0.4444444444444444
unusual bassist,0.4444444444444444
generic explorer,0.4444444444444444
magnificent breach,0.4444444444444444
emotional trophy,0.4444444444444444
interested timing,0.4444444444444444
industrial respect,0.4444444444444444
Polish strain,0.4444444444444444
Soviet curiosity,0.4444444444444444
critical acre,0.4444444444444444
keen margin,0.4444444444444444
new omission,0.4444444444444444
linear man,0.4444444444444444
equivalent climate,0.4444444444444444
extended homeland,0.4444444444444444
Conservative syndrome,0.4444444444444444
overseas cleaning,0.4444444444444444
integrated deduction,0.4444444444444444
emotional line-up,0.4444444444444444
bold stage,0.4444444444444444
hidden wartime,0.4444444444444444
sick mechanism,0.4444444444444444
clinical plot,0.4444444444444444
unique leap,0.4444444444444444
beneficial defect,0.4444444444444444
existing dead,0.4444444444444444
audio conjunction,0.4444444444444444
latter compatibility,0.4444444444444444
armed disadvantage,0.4444444444444444
romantic biology,0.4444444444444444
compulsory consensus,0.4444444444444444
inner cricketer,0.4444444444444444
dry privatisation,0.4444444444444444
commercial hostage,0.4444444444444444
outside native,0.4444444444444444
accessible imaging,0.4444444444444444
Korean continuity,0.4444444444444444
female candle,0.4444444444444444
consecutive passing,0.4444444444444444
collaborative heading,0.4444444444444444
sad graph,0.4444444444444444
flexible conservatory,0.4444444444444444
excellent tonne,0.4444444444444444
administrative aviation,0.4444444444444444
ready outfit,0.4444444444444444
Italian insulation,0.4444444444444444
wise import,0.4444444444444444
adverse republic,0.4444444444444444
plain dominance,0.4444444444444444
integrated minimum,0.4444444444444444
social reservoir,0.4444444444444444
mixed hardware,0.4444444444444444
spectacular thumb,0.4444444444444444
final surfing,0.4444444444444444
illegal inning,0.4444444444444444
charitable consolidation,0.4444444444444444
innovative claimant,0.4444444444444444
median excitement,0.4444444444444444
structural garrison,0.4444444444444444
educational exile,0.4444444444444444
human ditch,0.4444444444444444
reasonable imaging,0.4444444444444444
agricultural defender,0.4444444444444444
helpful larva,0.4444444444444444
forthcoming while,0.4444444444444444
constant cannon,0.4444444444444444
linear conscience,0.4444444444444444
careful taxis,0.4444444444444444
Turkish intersection,0.4444444444444444
classical visa,0.4444444444444444
maximum archives,0.4444444444444444
provincial dose,0.4444444444444444
sexual memorial,0.4444444444444444
appropriate heel,0.4444444444444444
light asthma,0.4444444444444444
compulsory airline,0.4444444444444444
positive pagan,0.4444444444444444
senior mineral,0.4444444444444444
residential spy,0.4444444444444444
experimental ecosystem,0.4444444444444444
amazing pin,0.4444444444444444
stable monastery,0.4444444444444444
sick manuscript,0.4444444444444444
medieval dismissal,0.4444444444444444
joint postage,0.4444444444444444
dead coast,0.4444444444444444
intensive son,0.4444444444444444
nervous rowing,0.4444444444444444
sorry earning,0.4444444444444444
easy infant,0.4444444444444444
dramatic refund,0.4444444444444444
Canadian turn,0.4444444444444444
latter outlook,0.4444444444444444
administrative theatre,0.4444444444444444
nervous consolidation,0.4444444444444444
live leaf,0.4444444444444444
statistical terrorism,0.4444444444444444
specified suspicion,0.4444444444444444
fat lid,0.4444444444444444
political landfill,0.4444444444444444
odd creator,0.4444444444444444
wet fireplace,0.4444444444444444
mature borrowing,0.4444444444444444
musical motorist,0.4444444444444444
increased fix,0.4444444444444444
innovative wicket,0.4444444444444444
front slate,0.4444444444444444
simple patience,0.4444444444444444
left host,0.4444444444444444
statutory fear,0.4444444444444444
Swedish worth,0.4444444444444444
tight tile,0.4444444444444444
stable intent,0.4444444444444444
Israeli sensor,0.4444444444444444
beneficial claimant,0.4444444444444444
organisational lump,0.4444444444444444
guilty apprentice,0.4444444444444444
simple shark,0.4444444444444444
logical impairment,0.4444444444444444
civilian pensioner,0.4444444444444444
median accordance,0.4444444444444444
steep liberal,0.4444444444444444
sad dwelling,0.4444444444444444
criminal ride,0.4444444444444444
regulatory strain,0.4444444444444444
intense edition,0.4444444444444444
interesting cigarette,0.4444444444444444
European arc,0.4444444444444444
innovative read,0.4444444444444444
geographical medal,0.4444444444444444
indigenous cut,0.4444444444444444
mathematical terminus,0.4444444444444444
difficult toll,0.4444444444444444
unique mention,0.4444444444444444
animal despair,0.4444444444444444
median locality,0.4444444444444444
consistent dish,0.4444444444444444
executive bowling,0.4444444444444444
native gambling,0.4444444444444444
vertical congestion,0.4444444444444444
due temptation,0.4444444444444444
estimated sanctuary,0.4444444444444444
preliminary marketplace,0.4444444444444444
expensive brief,0.4444444444444444
exciting custody,0.4444444444444444
structural god,0.4444444444444444
acute talk,0.4444444444444444
influential mill,0.4444444444444444
wide sack,0.4444444444444444
Catholic excellence,0.4444444444444444
vulnerable reservoir,0.4444444444444444
permanent devil,0.45454545454545453
rough forum,0.45454545454545453
frequent wardrobe,0.45454545454545453
subsequent bush,0.45454545454545453
sufficient garage,0.45454545454545453
presidential present,0.45454545454545453
difficult antibody,0.45454545454545453
virtual constituency,0.45454545454545453
unknown bone,0.45454545454545453
scientific prisoner,0.45454545454545453
exact theatre,0.45454545454545453
electrical campus,0.45454545454545453
graphic shoot,0.45454545454545453
relevant willingness,0.45454545454545453
immediate fraction,0.45454545454545453
medieval dividend,0.45454545454545453
radical guilt,0.45454545454545453
Italian induction,0.45454545454545453
broad pedestrian,0.45454545454545453
slight agent,0.45454545454545453
naval ruin,0.45454545454545453
urban chief,0.45454545454545453
clear householder,0.45454545454545453
Dutch foam,0.45454545454545453
electrical instance,0.45454545454545453
fast realm,0.45454545454545453
keen emergence,0.45454545454545453
generic creditor,0.45454545454545453
mechanical inflammation,0.45454545454545453
Conservative fax,0.45454545454545453
administrative fringe,0.45454545454545453
Welsh exemption,0.45454545454545453
concrete pro,0.45454545454545453
ready playground,0.45454545454545453
beneficial prominence,0.45454545454545453
regulatory proximity,0.45454545454545453
northern steering,0.45454545454545453
qualified formation,0.45454545454545453
dry fortress,0.45454545454545453
educational attorney,0.45454545454545453
physical spine,0.45454545454545453
digital triangle,0.45454545454545453
honest puzzle,0.45454545454545453
artistic vampire,0.45454545454545453
dangerous dark,0.45454545454545453
funny juice,0.45454545454545453
absolute explorer,0.45454545454545453
combined doubt,0.45454545454545453
wet coffee,0.45454545454545453
South villager,0.45454545454545453
ethnic bundle,0.45454545454545453
keen file,0.45454545454545453
dedicated noise,0.45454545454545453
brief inspector,0.45454545454545453
interested ancestor,0.45454545454545453
evil voter,0.45454545454545453
eligible cover,0.45454545454545453
technological rest,0.45454545454545453
concrete healthcare,0.45454545454545453
medical epic,0.45454545454545453
concrete geography,0.45454545454545453
linear advocacy,0.45454545454545453
Australian bronze,0.45454545454545453
applicable bar,0.45454545454545453
diverse emergency,0.45454545454545453
armed proposal,0.45454545454545453
Scottish probe,0.45454545454545453
white cleaning,0.45454545454545453
technical imprisonment,0.45454545454545453
American protein,0.45454545454545453
empty catch,0.45454545454545453
archaeological infantry,0.45454545454545453
notable accordance,0.45454545454545453
expensive physics,0.45454545454545453
maximum tune,0.45454545454545453
preliminary cottage,0.45454545454545453
chief sympathy,0.45454545454545453
steep compiler,0.45454545454545453
interested description,0.45454545454545453
strong grave,0.45454545454545453
oral trick,0.45454545454545453
adequate gate,0.45454545454545453
prime priest,0.45454545454545453
public laser,0.45454545454545453
fair scripture,0.45454545454545453
beautiful downloads,0.45454545454545453
quick ipod,0.45454545454545453
concrete locality,0.45454545454545453
sure spray,0.45454545454545453
western download,0.45454545454545453
universal magistrate,0.45454545454545453
healthy screen,0.45454545454545453
necessary abbey,0.45454545454545453
vocal premium,0.45454545454545453
long-term instance,0.45454545454545453
internal crater,0.45454545454545453
underground recycling,0.45454545454545453
electrical rank,0.45454545454545453
tall ancestry,0.45454545454545453
crucial sodium,0.45454545454545453
lovely tier,0.45454545454545453
full-time consuming,0.45454545454545453
legendary bread,0.45454545454545453
preliminary manor,0.45454545454545453
preferred rubbish,0.45454545454545453
wooden acre,0.45454545454545453
Arab thread,0.45454545454545453
serious mound,0.45454545454545453
appropriate farmland,0.45454545454545453
equivalent brigade,0.45454545454545453
agricultural contrast,0.45454545454545453
elderly emotion,0.45454545454545453
improved witness,0.45454545454545453
occasional chemistry,0.45454545454545453
corresponding skin,0.45454545454545453
comfortable commune,0.45454545454545453
direct slave,0.45454545454545453
genetic emergence,0.45454545454545453
rough ram,0.45454545454545453
internal excess,0.45454545454545453
welcome sketch,0.45454545454545453
sophisticated insert,0.45454545454545453
adjacent commuter,0.45454545454545453
inner favour,0.45454545454545453
regional crystal,0.45454545454545453
agricultural brick,0.45454545454545453
optional assassination,0.45454545454545453
eligible string,0.45454545454545453
systematic celebrity,0.45454545454545453
practical vice,0.45454545454545453
revolutionary co-operation,0.45454545454545453
dependent abbey,0.45454545454545453
administrative offender,0.45454545454545453
functional conjunction,0.45454545454545453
industrial crest,0.45454545454545453
correct chef,0.45454545454545453
parliamentary spring,0.45454545454545453
most negligence,0.45454545454545453
ultimate grazing,0.45454545454545453
parliamentary accuracy,0.45454545454545453
wooden narrative,0.45454545454545453
applicable drive,0.45454545454545453
quiet gauge,0.45454545454545453
consistent mast,0.45454545454545453
fixed cutting,0.45454545454545453
temporary pencil,0.45454545454545453
correct grace,0.45454545454545453
tight valuation,0.45454545454545453
technological nut,0.45454545454545453
integral win,0.45454545454545453
interactive unity,0.45454545454545453
abstract clay,0.45454545454545453
solar node,0.45454545454545453
amateur machinery,0.45454545454545453
